date,aqi,pm2_5_avg,pm2_5_min,pm2_5_max,pm10_avg,pm10_min,pm10_max,no2_avg,no2_min,no2_max,nh3_avg,nh3_min,nh3_max,so2_avg,so2_min,so2_max,co_avg,co_min,co_max,ozone_avg,ozone_min,ozone_max,prominent_pollutent,max_temp,min_temp,humidity,total_deaths,avg_age_deaths,male_deaths,female_deaths,total_admissions,avg_age_admissions,avg_stay_duration,emergency_cases,mortality_rate_%,pollution_health_impact_index,risk_score,pm_avg,no2_impact,air_quality_score,health_impact_score,mortality_to_admissions_ratio,pm2_5_7day_rolling_avg,pm10_7day_rolling_avg,Overall_Risk_Level,month,year,day_of_week,pollution_severity_index,temp_difference,health_burden_index,gender_mortality_ratio,admission_to_emergency_ratio
2017-09-18,231,231,65,356,207,90,410,169,83,192,14,9,16,13,4,27,66,19,114,17,6,32,PM2.5,36,22,32.0,,,,,26.0,64.92307692307692,5.653846153846154,,,211.4,126.84,219.0,202.8,71.01631116687578,268.13976,,163.57142857142858,139.0,,9,2017,Monday,184.45000000000002,14,,,
2017-09-19,255,255,98,343,204,114,343,100,44,196,15,13,16,19,11,29,59,23,97,18,5,35,PM2.5,38,21,37.0,1.0,54.0,,,23.0,55.65217391304348,4.956521739130435,,4.3478260869565215,208.7,126.9591304347826,229.5,120.0,68.00501882057716,264.96370521739124,0.181159420289855,178.57142857142858,152.0,,9,2017,Tuesday,183.04999999999998,17,90.17573913043478,,
2017-09-20,212,212,69,305,160,100,204,35,4,70,11,3,13,6,1,17,48,1,73,19,8,38,PM2.5,39,21,31.0,,,,,17.0,60.8235294117647,6.647058823529412,,,161.0,96.6,186.0,42.0,73.40025094102886,155.52599999999998,,186.7142857142857,157.14285714285714,Critical,9,2017,Wednesday,141.05,18,,,
2017-09-21,797,175,79,333,204,124,367,797,270,900,143,1,250,7,1,21,35,21,66,20,7,56,NO2,38,22,32.0,,,,,18.0,60.333333333333336,6.666666666666667,,,308.1,184.86,189.5,956.4,0.0,569.5536600000001,,192.42857142857144,169.14285714285714,,9,2017,Thursday,253.2,16,,,
2017-09-22,769,202,93,337,212,130,426,769,50,900,188,8,250,8,1,25,27,10,104,12,5,33,NO2,37,21,40.0,1.0,38.0,,,21.0,65.76190476190476,6.380952380952381,,4.761904761904762,318.4,192.9447619047619,207.0,922.8,3.5131744040150465,614.3361219047619,0.2164502164502164,191.0,178.42857142857142,,9,2017,Friday,261.90000000000003,16,136.48990476190477,,
2017-09-23,103,79,37,169,93,39,149,103,39,306,14,2,204,9,1,32,30,12,48,15,6,36,NO2,36,20,42.0,,,,,18.0,58.66666666666666,6.611111111111111,,,88.0,52.8,86.0,123.6,87.07653701380175,46.464,,179.57142857142858,171.28571428571428,High,9,2017,Saturday,77.35000000000001,16,,,
2017-09-24,87,72,38,162,87,49,130,20,18,22,4,4,4,10,1,26,18,6,65,13,5,25,PM10,37,21,40.0,,,,,12.0,58.0,7.916666666666667,,,66.1,39.66,79.5,24.0,89.0840652446675,26.215259999999997,,175.14285714285714,166.71428571428572,Moderate,9,2017,Sunday,59.8,16,,,
2017-09-25,241,123,78,243,139,105,197,241,20,900,10,4,50,12,1,16,31,8,54,13,1,29,NO2,38,22,44.0,,,,,37.0,61.62162162162162,5.513513513513513,,,151.39999999999998,90.84,131.0,289.2,69.76160602258469,137.53175999999996,,159.71428571428572,157.0,Critical,9,2017,Monday,129.8,16,,,
2017-09-26,158,146,81,243,158,125,197,21,18,23,6,4,30,14,1,16,25,8,36,15,9,26,PM10,38,21,40.0,,,,,24.0,58.958333333333336,6.5,,,124.6,74.76,152.0,25.2,80.17565872020074,93.15096,,144.14285714285714,150.42857142857142,High,9,2017,Tuesday,111.60000000000002,17,,,
2017-09-27,156,121,56,332,156,108,356,19,19,20,5,4,25,13,1,22,21,6,51,14,3,22,PM10,37,20,43.0,,,,,22.0,57.13636363636363,9.818181818181818,,,111.1,66.66,138.5,22.8,80.42659974905897,74.05926,,131.14285714285714,149.85714285714286,High,9,2017,Wednesday,100.39999999999999,17,,,
2017-09-28,145,101,48,164,145,119,176,20,19,21,4,4,18,4,1,10,60,7,104,14,2,31,PM10,38,22,38.0,3.0,58.66666666666666,,,20.0,59.3,8.6,,15.0,98.0,64.8,123.0,24.0,81.80677540777917,63.504000000000005,0.7142857142857143,120.57142857142856,141.42857142857142,High,9,2017,Thursday,90.30000000000001,16,49.86,,
2017-09-29,143,99,75,167,143,122,172,20,18,22,8,4,17,12,1,21,45,11,46,13,2,31,PM10,37,21,35.0,1.0,50.0,,,13.0,62.53846153846154,11.76923076923077,,7.6923076923076925,96.4,60.91692307692309,121.0,24.0,82.05771643663739,58.72391384615386,0.5494505494505495,105.85714285714286,131.57142857142858,High,9,2017,Friday,88.95,16,44.94953846153847,,
2017-09-30,151,129,88,209,151,113,191,18,10,24,4,2,12,10,1,14,60,15,84,20,11,46,PM10,39,21,22.0,,,,,12.0,60.583333333333336,7.166666666666667,,,113.4,68.03999999999999,140.0,21.6,81.05395232120452,77.15736,,113.0,139.85714285714286,High,9,2017,Saturday,103.60000000000001,18,,,
2017-10-01,155,101,72,177,155,123,246,21,20,22,6,4,10,9,1,16,41,30,56,21,10,35,PM10,38,21,25.0,1.0,42.0,,,15.0,65.4,8.533333333333333,,6.666666666666667,101.2,63.38666666666666,128.0,25.2,80.55207026348808,64.14730666666667,0.4166666666666667,117.14285714285714,149.57142857142858,High,10,2017,Sunday,93.00000000000001,17,46.370666666666665,,
2017-10-02,92,85,73,185,92,108,257,10,19,20,5,1,15,8,1,17,38,22,55,15,6,31,PM10,37,20,28.0,,,,,23.0,58.56521739130435,6.652173913043479,,,72.1,43.26,88.5,12.0,88.45671267252196,31.19046,,111.71428571428572,142.85714285714286,Moderate,10,2017,Monday,65.8,17,,,
2017-10-03,171,171,95,324,153,151,483,19,8,31,6,1,13,6,1,20,38,24,51,13,7,24,PM2.5,38,21,22.0,,,,,19.0,61.578947368421055,4.947368421052632,,,135.20000000000002,81.12,162.0,22.8,78.54454203262233,109.67424,,115.28571428571428,142.14285714285714,Critical,10,2017,Tuesday,119.65,17,,,
2017-10-04,151,151,106,179,90,158,206,8,13,26,7,2,18,10,2,30,38,29,63,16,2,28,PM2.5,37,20,27.0,,,,,31.0,62.41935483870968,5.774193548387097,,,104.1,62.46,120.5,9.6,81.05395232120452,65.02086,,119.57142857142856,132.71428571428572,High,10,2017,Wednesday,91.50000000000001,17,,,
2017-10-05,184,136,62,304,184,135,273,20,16,27,9,3,12,4,1,12,47,22,62,13,2,27,PM10,37,20,24.0,,,,,21.0,59.0,8.714285714285714,,,127.2,76.32,160.0,24.0,76.91342534504392,97.07904,,124.57142857142856,138.28571428571428,Critical,10,2017,Thursday,115.35,17,,,
2017-10-06,154,125,76,218,154,123,198,19,16,23,7,3,17,6,1,20,25,12,54,11,5,29,PM10,36,20,29.0,,,,,19.0,54.89473684210526,6.157894736842105,,,112.5,67.49999999999999,139.5,22.8,80.67754077791719,75.93749999999999,,128.28571428571428,139.85714285714286,High,10,2017,Friday,100.89999999999998,16,,,
2017-10-07,164,153,77,301,164,122,256,20,7,27,8,3,10,9,1,39,32,10,65,18,4,26,PM10,35,21,30.0,,,,,27.0,64.22222222222223,8.296296296296296,,,129.7,77.82,158.5,24.0,79.42283563362611,100.93253999999996,,131.71428571428572,141.71428571428572,Critical,10,2017,Saturday,115.9,14,,,
2017-10-08,211,202,28,323,211,133,404,31,7,133,29,3,35,7,1,35,35,16,50,10,3,24,PM10,37,22,38.0,,,,,18.0,67.16666666666667,7.555555555555555,,,170.5,102.3,206.5,37.2,73.52572145545797,174.42149999999998,,146.14285714285714,149.71428571428572,,10,2017,Sunday,151.20000000000002,15,,,
2017-10-09,252,233,93,320,252,150,404,55,39,72,15,11,19,7,1,25,36,26,49,12,8,26,PM10,36,21,34.0,,,,,19.0,65.73684210526316,7.684210526315789,,,203.1,121.86,242.5,66.0,68.3814303638645,247.49766,,167.28571428571428,172.57142857142858,,10,2017,Monday,179.55,15,,,
2017-10-10,282,282,193,342,280,188,420,62,40,130,12,8,14,9,1,24,40,22,55,7,2,18,PM2.5,37,21,24.0,2.0,56.5,,,22.0,59.09090909090909,5.954545454545454,,9.090909090909092,237.4,146.07636363636362,281.0,74.39999999999999,64.61731493099121,346.78528727272726,0.3952569169960475,183.14285714285717,190.7142857142857,,10,2017,Tuesday,209.00000000000003,16,104.98072727272728,,
2017-10-11,253,241,120,310,253,167,500,63,50,83,10,7,42,10,3,23,47,21,62,8,4,20,PM10,35,22,25.0,,,,,18.0,63.94444444444444,6.222222222222222,,,209.0,125.39999999999998,247.0,75.6,68.25595984943538,262.086,,196.0,214.0,,10,2017,Wednesday,185.1,13,,,
2017-10-12,355,274,84,500,355,171,283,67,52,76,11,8,15,4,1,16,42,16,55,9,2,13,PM10,36,21,31.0,1.0,89.0,,,23.0,58.30434782608695,5.913043478260869,,4.3478260869565215,256.9,155.87913043478258,314.5,80.39999999999999,55.45796737766625,400.4534860869565,0.181159420289855,215.7142857142857,238.42857142857144,,10,2017,Thursday,228.65000000000003,15,110.41973913043478,,
2017-10-13,374,268,167,314,374,169,318,65,32,81,10,6,35,5,1,20,30,18,46,6,5,27,PM10,38,20,20.0,,,,,17.0,58.05882352941177,6.411764705882353,,,259.2,155.51999999999998,321.0,78.0,53.07402760351317,403.10784,,236.14285714285717,269.85714285714283,,10,2017,Friday,231.15,18,,,
2017-10-14,364,270,151,309,364,167,287,57,44,66,9,5,8,8,1,12,26,12,48,7,3,25,PM10,37,21,18.0,,,,,19.0,59.26315789473684,6.684210526315789,,,255.6,153.36,317.0,68.39999999999999,54.32873274780427,391.98816,,252.8571428571429,298.42857142857144,,10,2017,Saturday,227.85000000000002,16,,,
2017-10-15,327,268,137,339,327,155,500,63,44,102,7,5,9,9,2,30,29,10,42,15,10,30,PM10,37,21,18.0,,,,,15.0,60.13333333333333,5.8,,,244.7,146.82,297.5,75.6,58.9711417816813,359.26854,,262.2857142857143,315.0,,10,2017,Sunday,217.1,16,,,
2017-10-16,251,234,114,349,251,129,500,75,51,97,7,5,10,12,2,21,31,22,56,13,10,23,PM10,37,21,20.0,,,,,22.0,59.86363636363637,5.818181818181818,,,207.3,124.38,242.5,90.0,68.5069008782936,257.83974,,262.42857142857144,314.85714285714283,,10,2017,Monday,182.9,16,,,
2017-10-17,262,253,81,317,262,128,482,67,56,82,5,3,6,6,3,15,28,17,60,14,11,19,PM10,36,22,17.0,1.0,70.0,,,15.0,58.93333333333333,5.2,,6.666666666666667,218.5,133.76666666666665,257.5,80.39999999999999,67.1267252195734,292.2801666666666,0.4166666666666667,258.2857142857143,312.2857142857143,,10,2017,Tuesday,191.85000000000002,14,95.63666666666666,,
2017-10-18,306,267,100,411,306,201,500,72,32,108,5,2,8,9,4,18,36,12,49,17,10,42,PM10,35,20,22.0,,,,,10.0,62.9,9.9,,,239.7,143.82,286.5,86.39999999999999,61.6060225846926,344.73654,,262.0,319.85714285714283,,10,2017,Wednesday,212.10000000000005,15,,,
2017-10-19,315,232,85,324,315,173,500,59,34,92,5,2,8,6,1,10,30,16,47,15,10,28,PM10,34,21,21.0,,,,,6.0,59.333333333333336,4.833333333333333,,,222.3,133.38,273.5,70.8,60.47678795483061,296.50374,,256.0,314.1428571428572,,10,2017,Thursday,198.25,13,,,
2017-10-20,403,403,59,500,402,148,498,74,41,129,10,2,26,8,1,21,27,14,46,16,12,30,PM2.5,36,21,23.0,,,,,18.0,62.22222222222222,7.277777777777778,,,336.90000000000003,202.14,402.5,88.8,49.43538268506901,681.00966,,275.2857142857143,318.1428571428572,,10,2017,Friday,295.05000000000007,15,,,
2017-10-21,358,358,270,429,334,176,500,117,84,138,16,12,19,8,1,16,25,7,97,17,11,51,PM2.5,33,20,25.0,,,,,9.0,63.55555555555556,5.888888888888889,,,302.6,181.56,346.0,140.4,55.08155583437892,549.40056,,287.85714285714283,313.85714285714283,,10,2017,Saturday,263.00000000000006,13,,,
2017-10-22,363,346,215,405,363,174,493,133,102,148,13,5,17,9,1,17,32,8,53,16,11,41,PM10,34,21,28.0,,,,,11.0,63.0,5.2727272727272725,,,308.5,185.1,354.5,159.6,54.45420326223338,571.0335,,299.0,319.0,,10,2017,Sunday,269.75,13,,,
2017-10-23,400,393,314,500,400,205,500,150,129,169,15,13,18,12,1,25,35,14,78,28,15,50,PM10,35,18,24.0,,,,,16.0,62.5625,6.3125,,,346.5,207.9,396.5,180.0,49.811794228356334,720.3735,,321.7142857142857,340.2857142857143,,10,2017,Monday,302.65000000000003,17,,,
2017-10-24,349,349,301,397,308,191,500,143,132,160,14,12,16,10,1,23,45,18,70,36,10,49,PM2.5,33,19,22.0,1.0,30.0,,,21.0,65.61904761904762,6.619047619047619,,4.761904761904762,295.5,179.20476190476188,328.5,171.6,56.2107904642409,529.5500714285714,0.2164502164502164,335.42857142857144,346.85714285714283,,10,2017,Tuesday,256.7,14,126.87190476190474,,
2017-10-25,395,359,178,413,395,194,500,147,89,163,14,9,15,9,1,24,50,16,80,29,12,51,PM10,32,17,25.0,1.0,62.0,,,18.0,61.22222222222222,5.833333333333333,,5.555555555555555,327.4,198.6622222222222,377.0,176.4,50.43914680050188,650.4201155555554,0.2923976608187134,348.57142857142856,359.57142857142856,,10,2017,Wednesday,287.55,15,140.7302222222222,,
2017-10-26,294,293,152,333,294,178,399,147,76,178,16,8,20,8,1,25,41,17,76,28,10,52,PM10,32,18,25.0,2.0,74.0,,,25.0,60.72,6.72,,8.0,264.1,161.65999999999997,293.5,176.4,63.11166875784191,426.9440599999999,0.3076923076923077,357.2857142857143,356.57142857142856,,10,2017,Thursday,230.30000000000004,14,115.562,,
2017-10-27,357,332,301,402,357,212,500,179,154,220,18,15,23,7,1,26,46,14,109,18,7,45,PM10,31,18,26.0,1.0,75.0,,,19.0,59.63157894736842,5.789473684210527,,5.263157894736842,308.90000000000003,187.4452631578948,344.5,214.8,55.20702634880803,579.018417894737,0.2631578947368421,347.1428571428572,350.1428571428572,,10,2017,Friday,269.75,13,132.7906315789474,,
2017-10-28,313,313,206,354,290,181,402,173,149,188,16,13,19,6,1,24,53,30,95,14,9,32,PM2.5,32,17,27.0,,,,,24.0,60.708333333333336,6.583333333333333,,,278.1,166.86,301.5,207.6,60.727728983688834,464.0376600000001,,340.7142857142857,343.85714285714283,,10,2017,Saturday,241.39999999999998,15,,,
2017-10-29,247,247,74,387,170,76,273,65,21,103,10,4,16,14,3,30,43,18,88,15,8,24,PM2.5,31,17,28.0,,,,,17.0,60.0,9.588235294117649,,,187.5,112.5,208.5,78.0,69.00878293601004,210.9375,,326.57142857142856,316.2857142857143,,10,2017,Sunday,163.10000000000002,14,,,
2017-10-30,276,276,191,342,201,115,405,48,20,70,6,3,9,9,1,16,39,19,78,25,17,55,PM2.5,30,18,30.0,,,,,32.0,63.90625,6.90625,,,207.9,124.74,238.5,57.6,65.37013801756586,259.33446,,309.85714285714283,287.85714285714283,,10,2017,Monday,180.74999999999997,12,,,
2017-10-31,284,284,158,336,188,133,238,48,26,84,5,1,7,12,5,56,48,22,84,18,10,25,PM2.5,32,17,27.0,,,,,38.0,59.6578947368421,5.552631578947368,,,208.0,124.8,236.0,57.6,64.366373902133,259.584,,300.57142857142856,270.7142857142857,,10,2017,Tuesday,180.79999999999998,15,,,
2017-11-01,299,299,193,346,198,117,485,55,3,88,5,3,9,6,1,15,56,21,99,17,10,36,PM2.5,32,16,28.0,1.0,50.0,,,22.0,60.04545454545455,6.818181818181818,,4.545454545454546,219.9,133.7581818181818,248.5,66.0,62.48431618569636,294.1342418181818,0.1976284584980237,292.0,242.57142857142856,,11,2017,Wednesday,190.65,16,94.99436363636363,,
2017-11-02,316,316,226,380,279,197,445,162,129,188,15,11,19,5,2,10,51,31,103,16,9,29,PM2.5,31,18,27.0,,,,,27.0,59.888888888888886,7.111111111111111,,,274.1,164.45999999999998,297.5,194.4,60.3513174404015,450.78486,,295.2857142857143,240.42857142857144,,11,2017,Thursday,237.45000000000005,13,,,
2017-11-03,333,333,309,374,309,204,453,158,136,179,15,11,17,6,1,12,58,38,100,16,7,25,PM2.5,30,17,30.0,,,,,18.0,60.11111111111112,7.944444444444445,,,290.8,174.48,321.0,189.6,58.21831869510665,507.38784,,295.42857142857144,233.57142857142856,,11,2017,Friday,253.10000000000002,13,,,
2017-11-04,308,308,178,453,274,166,500,152,129,176,15,11,18,7,1,11,54,29,115,18,5,26,PM2.5,31,17,34.0,,,,,20.0,62.95,5.9,,,266.6,159.95999999999998,291.0,182.4,61.35508155583438,426.45336,,294.7142857142857,231.28571428571428,,11,2017,Saturday,231.6,14,,,
2017-11-05,355,355,99,484,330,230,500,154,128,177,15,11,19,10,2,18,52,33,103,17,3,24,PM2.5,31,18,32.0,,,,,15.0,62.46666666666667,5.666666666666667,,,307.3,184.38,342.5,184.8,55.45796737766625,566.59974,,310.1428571428572,254.14285714285717,,11,2017,Sunday,267.70000000000005,13,,,
2017-11-06,373,355,270,422,373,192,500,143,105,170,14,10,17,9,1,12,54,28,94,12,4,29,PM10,30,18,27.0,,,,,29.0,61.06896551724138,5.344827586206897,,,318.0,190.8,364.0,171.6,53.19949811794229,606.744,,321.42857142857144,278.7142857142857,,11,2017,Monday,278.94999999999993,12,,,
2017-11-07,288,284,74,402,288,150,500,146,95,171,14,10,17,8,1,11,60,36,94,13,3,28,PM10,31,17,24.0,,,,,20.0,63.25,7.0,,,257.6,154.55999999999997,286.0,175.2,63.86449184441656,398.14656,,321.42857142857144,293.0,,11,2017,Tuesday,225.70000000000002,14,,,
2017-11-08,276,273,86,478,276,144,500,152,118,180,14,10,17,6,1,14,61,38,97,14,2,26,PM10,30,18,23.0,1.0,57.0,,,22.0,57.45454545454545,6.2727272727272725,,4.545454545454546,249.7,151.6381818181818,274.5,182.4,65.37013801756586,378.64053999999993,0.1976284584980237,317.7142857142857,304.1428571428572,,11,2017,Wednesday,218.45000000000002,12,107.51036363636362,,
2017-11-09,309,30,181,420,280,175,500,188,154,282,16,12,25,5,1,13,64,36,120,14,5,30,PM2.5,31,18,20.0,,,,,19.0,57.78947368421053,4.684210526315789,,,136.6,81.96,155.0,225.6,61.22961104140527,111.95735999999998,,276.85714285714283,304.2857142857143,Critical,11,2017,Thursday,127.9,13,,,
2017-11-10,362,362,317,421,362,265,500,242,162,342,21,13,30,4,1,15,69,32,129,15,4,34,PM2.5,32,17,23.0,,,,,31.0,62.12903225806452,6.838709677419355,,,338.0,202.8,362.0,290.4,54.57967377666249,685.464,,281.0,311.85714285714283,,11,2017,Friday,293.54999999999995,15,,,
2017-11-11,330,330,232,467,313,184,500,185,157,211,16,13,19,9,1,20,60,32,92,12,4,36,PM2.5,31,17,30.0,,,,,24.0,54.583333333333336,6.458333333333333,,,295.9,177.54,321.5,222.0,58.59473023839398,525.3408599999999,,284.1428571428572,317.42857142857144,,11,2017,Saturday,257.54999999999995,14,,,
2017-11-12,331,331,232,422,327,211,500,182,150,209,16,12,20,10,1,21,62,32,92,10,3,35,PM2.5,29,16,35.0,1.0,79.0,,,20.0,62.7,7.5,,5.0,300.0,182.0,329.0,218.4,58.46925972396487,546.0,0.238095238095238,280.7142857142857,317.0,,11,2017,Sunday,261.90000000000003,13,128.9,,
2017-11-13,406,379,239,500,406,188,500,151,117,181,14,11,17,6,1,14,70,36,104,12,2,22,PM10,30,15,36.0,,,,,36.0,61.77777777777778,5.361111111111111,,,341.5,204.9,392.5,181.2,49.05897114178168,699.7334999999999,,284.1428571428572,321.7142857142857,,11,2017,Monday,300.15,15,,,
2017-11-14,368,352,198,466,368,184,500,158,136,179,16,13,19,4,1,12,65,11,124,14,2,30,PM10,29,16,34.0,,,,,19.0,57.63157894736842,4.526315789473684,,,318.0,190.8,360.0,189.6,53.82685069008783,606.744,,293.85714285714283,333.1428571428572,,11,2017,Tuesday,278.54999999999995,13,,,
2017-11-15,316,316,70,500,302,88,500,150,129,169,14,12,16,6,1,16,49,20,101,10,1,30,PM2.5,28,16,37.0,1.0,70.0,,,29.0,57.03448275862069,5.448275862068965,,3.4482758620689653,278.6,168.53931034482758,309.0,180.0,60.3513174404015,469.5505186206897,0.1149425287356321,300.0,336.85714285714283,,11,2017,Wednesday,242.54999999999998,12,119.012,,
2017-11-16,92,76,46,95,92,53,119,20,19,23,3,3,3,5,1,31,27,12,44,10,3,34,PM10,27,15,38.0,,,,,23.0,57.82608695652174,8.043478260869565,,,69.6,41.76,84.0,24.0,88.45671267252196,29.06496,,306.57142857142856,310.0,Moderate,11,2017,Thursday,62.85,12,,,
2017-11-17,189,189,41,314,163,60,303,137,86,203,8,6,11,29,1,125,39,9,75,10,4,29,PM2.5,28,16,39.0,1.0,63.0,,,27.0,64.37037037037037,6.296296296296297,,3.7037037037037033,170.8,103.96148148148148,176.0,164.4,76.28607277289836,177.56621037037038,0.1322751322751322,281.85714285714283,281.57142857142856,,11,2017,Friday,149.9,12,73.88414814814816,,
2017-11-18,160,141,82,211,138,105,189,160,31,248,10,6,13,8,1,22,30,5,60,10,5,29,NO2,26,14,25.0,,,,,24.0,59.083333333333336,8.583333333333334,,,143.9,86.34,139.5,192.0,79.92471769134254,124.24326,,254.8571428571429,256.57142857142856,Critical,11,2017,Saturday,124.10000000000001,12,,,
2017-11-19,166,166,73,281,145,97,186,137,76,157,12,9,14,6,1,13,32,18,46,10,3,38,PM2.5,27,15,26.0,,,,,14.0,58.785714285714285,8.071428571428571,,,153.9,92.34,155.5,164.4,79.17189460476789,142.11126000000002,,231.28571428571428,230.57142857142856,Critical,11,2017,Sunday,132.65,12,,,
2017-11-20,146,146,77,304,144,110,194,135,123,143,12,12,13,7,1,10,36,26,49,12,5,24,PM2.5,25,13,27.0,1.0,50.0,,,32.0,61.125,7.15625,,3.125,143.2,87.16999999999999,145.0,162.0,81.68130489335006,124.82743999999998,0.0946969696969697,198.0,193.14285714285717,Critical,11,2017,Monday,124.35,12,61.95649999999999,,
2017-11-21,212,212,16,309,172,76,231,126,41,166,12,8,15,6,2,14,40,22,73,9,5,28,PM2.5,26,13,30.0,1.0,70.0,,,23.0,62.60869565217392,6.217391304347826,,4.3478260869565215,182.8,111.41913043478262,192.0,151.2,73.40025094102886,203.67417043478264,0.181159420289855,178.0,165.14285714285714,,11,2017,Tuesday,157.9,13,79.29773913043479,,
2017-11-22,312,312,133,360,292,154,390,121,69,141,11,9,13,10,1,21,47,21,78,10,2,34,PM2.5,27,14,32.0,2.0,39.5,,,23.0,58.869565217391305,8.826086956521738,,8.695652173913043,267.8,164.15826086956525,302.0,145.2,60.853199498117945,439.6158226086958,0.3623188405797101,177.42857142857142,163.71428571428572,,11,2017,Wednesday,233.9,13,117.51947826086956,,
2017-11-23,251,251,93,327,222,121,312,123,114,137,12,11,13,12,5,20,42,31,65,10,2,33,PM2.5,25,15,33.0,,,,,27.0,57.07407407407408,5.666666666666667,,,216.7,130.01999999999998,236.5,147.6,68.5069008782936,281.7533399999999,,202.42857142857144,182.28571428571428,,11,2017,Thursday,188.74999999999997,10,,,
2017-11-24,244,244,68,330,226,108,333,127,89,155,13,10,16,11,1,30,50,23,102,11,2,37,PM2.5,26,14,32.0,,,,,28.0,60.392857142857146,7.25,,,215.2,129.12,235.0,152.4,69.38519447929735,277.86624,,210.28571428571428,191.28571428571428,,11,2017,Friday,188.05,12,,,
2017-11-25,253,253,88,365,230,133,410,131,70,175,12,9,15,15,2,31,42,6,79,13,2,39,PM2.5,28,13,15.0,1.0,60.0,,,23.0,63.21739130434783,6.0,,4.3478260869565215,221.7,134.75913043478258,241.5,157.2,68.25595984943538,298.760992173913,0.181159420289855,226.28571428571428,204.42857142857144,,11,2017,Saturday,193.45,15,95.63573913043477,,
2017-11-26,361,301,90,398,361,136,500,151,84,202,15,10,20,13,7,19,74,27,114,30,15,41,PM10,28,14,20.0,1.0,70.0,,,13.0,67.92307692307692,5.6923076923076925,,7.6923076923076925,289.0,176.47692307692307,331.0,181.2,54.70514429109159,510.0183076923077,0.5494505494505495,245.57142857142856,235.28571428571428,,11,2017,Sunday,256.35,14,125.84153846153845,,
2017-11-27,264,264,180,348,240,178,392,97,75,116,11,10,12,14,10,21,42,12,72,22,12,39,PM2.5,28,13,22.0,1.0,52.0,,,21.0,59.47619047619048,5.809523809523809,,4.761904761904762,223.4,135.9447619047619,252.0,116.4,66.87578419071518,303.70059809523804,0.2164502164502164,262.42857142857144,249.0,,11,2017,Monday,195.65000000000003,15,96.58990476190476,,
2017-11-28,298,290,121,349,298,145,463,121,69,152,13,9,16,13,7,19,64,26,111,39,15,70,PM10,26,15,28.0,,,,,32.0,63.90625,7.375,,,258.6,155.15999999999997,294.0,145.2,62.60978670012547,401.24376,,273.57142857142856,267.0,,11,2017,Tuesday,228.04999999999998,11,,,
2017-11-29,336,297,90,429,336,142,500,124,88,153,13,9,17,13,5,20,65,21,106,32,19,74,PM10,27,13,24.0,,,,,27.0,56.2962962962963,6.25925925925926,,,274.1,164.46,316.5,148.79999999999998,57.84190715181932,450.78486,,271.42857142857144,273.2857142857143,,11,2017,Wednesday,242.75000000000003,14,,,
2017-11-30,340,340,306,381,326,224,460,146,80,180,13,9,17,14,9,19,67,2,115,30,15,58,PM2.5,27,14,25.0,,,,,29.0,64.72413793103448,7.931034482758621,,,297.0,178.2,333.0,175.2,57.34002509410288,529.2539999999999,,284.1428571428572,288.1428571428572,,11,2017,Thursday,260.45000000000005,13,,,
2017-12-01,233,233,94,310,191,131,259,145,89,181,11,8,13,28,4,118,48,2,183,29,17,52,PM2.5,26,13,30.0,1.0,62.0,,,18.0,67.11111111111111,8.055555555555555,,5.555555555555555,202.8,123.90222222222224,212.0,174.0,70.76537013801756,251.2737066666667,0.2923976608187134,282.57142857142856,283.1428571428572,,12,2017,Friday,177.45000000000002,13,88.39822222222223,,
2017-12-02,215,212,63,380,215,102,493,169,81,202,14,8,16,10,1,30,85,19,122,28,16,52,PM10,25,12,32.0,1.0,81.0,,,25.0,59.68,7.04,,4.0,204.3,124.18,213.5,202.8,73.02383939774153,253.69974,0.1538461538461538,276.7142857142857,281.0,,12,2017,Saturday,179.9,13,88.126,,
2017-12-03,298,298,129,379,284,154,439,214,162,259,17,13,21,16,1,41,100,44,149,35,5,60,PM2.5,24,12,30.0,3.0,76.33333333333333,,,24.0,67.91666666666667,6.375,,12.5,277.0,171.2,291.0,256.8,62.60978670012547,474.224,0.5,276.2857142857143,270.0,,12,2017,Sunday,243.1,12,123.59,,
2017-12-04,286,286,171,329,210,157,317,181,169,194,14,13,16,16,4,37,68,34,106,32,9,49,PM2.5,23,11,28.0,,,,,19.0,62.94736842105263,7.736842105263157,,,242.2,145.32,248.0,217.2,64.11543287327478,351.96504,,279.42857142857144,265.7142857142857,,12,2017,Monday,209.55,12,,,
2017-12-05,224,224,98,322,189,139,260,169,83,192,14,9,16,13,4,27,58,9,107,33,12,58,PM2.5,24,11,27.0,,,,,30.0,55.86666666666667,5.6,,,202.5,121.5,206.5,202.8,71.89460476787954,246.0375,,270.0,250.14285714285717,,12,2017,Tuesday,175.85000000000002,13,,,
2017-12-06,140,104,41,186,139,38,220,140,99,167,12,9,14,12,5,23,47,2,102,30,16,56,NO2,25,12,30.0,4.0,55.75,,,14.0,65.21428571428571,4.928571428571429,,28.57142857142857,121.7,84.44857142857143,121.5,168.0,82.43412797992471,102.77391142857142,1.9047619047619049,242.42857142857144,222.0,Critical,12,2017,Wednesday,107.85,13,67.68542857142857,,
